name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF
name113,32,ausbildung,0,0,Unemployed_MediumSkilled,Electrician,900.0,604.0181053891268,295.9818946108732,0.0,497.1819566727272,0.7963242769635972,auto loans,12,0.2235556245131711,0,2050.7881782941067,0,0.20847691636576873,0.35360837,0.43
name114,53,high school or lower,0,0,LowSkilled,Agriculture,1638.0,1728.9323838982366,-90.9323838982366,0.0555142758841493,377.3497931803814,0.9517007257426524,auto loans,48,0.2858865549930512,0,2273.963587994578,0,0.30264032935891605,0.34528664,0.27
name115,32,ausbildung,0,0,MediumSkilled,Teacher,1667.0,1845.9931025255084,-178.99310252550845,0.1073743866379774,506.8678479347176,0.2659281867525767,simple loans,36,0.4114342834194518,0,3695.200860767832,0,0.16863677642376726,0.088629186,0.15
name116,37,bachelor degree,0,1,HighSkilled,Engineering,5398.0,4113.934581573921,1284.0654184260793,0.0,2324.485891912709,0.2168795247956964,auto loans,60,0.1927418439211985,35335,50076.53032022375,0,0.03957631374857461,0.034461334,0.03
name117,32,high school or lower,0,1,Unemployed_LowSkilled,Transportation,500.0,397.6276586409343,102.37234135906569,0.0,290.7736079981621,0.8405233006047611,simple loans,60,0.3768025332781928,16497,17612.25273989511,1,0.673299208074057,0.77481043,0.81
name118,56,ausbildung,0,0,MediumSkilled,IT Support,4626.0,3560.498482700662,1065.501517299338,0.0,1409.8213130193096,0.8907059878076243,mortgages,12,0.0744314301167253,44888,57304.93253656,1,0.26358720109843103,0.21540628,0.68
name119,60,ausbildung,0,0,MediumSkilled,IT Support,4476.0,2358.1403319562705,2117.859668043729,0.0,3039.40394340285,0.5029947195158051,mortgages,24,0.2058856736727257,28140,40450.90532145117,0,0.12331145587800213,0.0641299,0.04
name120,55,ausbildung,0,1,Unemployed_MediumSkilled,Nursing,1750.0,1450.5237443440717,299.4762556559283,0.0,1356.808637190854,0.8794550647497713,auto loans,60,0.6041899323056719,27074,34818.59366809949,0,0.36784791171780584,0.33272135,0.25
name121,38,post graduate degree,0,1,HighSkilled,Consultant,4085.0,4081.7734684694487,3.226531530551256,0.0,3812.4002114672953,0.9851058447026232,simple loans,12,0.9324782570224588,36380,43378.14572003349,0,0.20897381654917094,0.19536981,0.11
name122,55,ausbildung,0,1,MediumSkilled,Teacher,1774.0,2173.851319573193,-399.8513195731935,0.2253953323411462,971.509238170662,0.8730874549845405,auto loans,48,0.7730330088747778,38512,43222.72922679917,1,0.3937187751245848,0.56121,0.79
name123,34,ausbildung,1,0,Unemployed_MediumSkilled,Nursing,900.0,732.4340288490552,167.56597115094485,0.0,739.5484386457238,0.7782538007847071,auto loans,48,0.6355360749941988,11527,14148.932642321375,0,0.6204106960905519,0.5065271,0.21
name124,48,high school or lower,0,0,LowSkilled,Construction,1729.0,1818.4620820948444,-89.46208209484439,0.0517420949073709,797.4890757071051,0.4712614779129728,auto loans,48,0.5129850536737707,0,2819.6477056337053,0,0.11881509884116485,0.0905918,0.09
name125,59,bachelor degree,0,0,HighSkilled,Consultant,4808.0,7821.294520377588,-3013.294520377588,0.6267251498289492,2681.6712423320346,0.2244226873677099,simple loans,12,1.1844770721109863,0,7735.038300483218,1,0.07417173712283832,0.082544796,0.32
name126,51,high school or lower,0,1,LowSkilled,Cleaning Services,1746.0,1646.8185004868574,99.18149951314264,0.0,1640.8632754150035,0.3792653842057294,mortgages,24,0.8829792530938494,21099,26185.78423955143,0,0.18166207718795932,0.1972971,0.24
name127,38,high school or lower,0,1,LowSkilled,Construction,1422.0,1712.09698506537,-290.09698506537006,0.2040063186113713,1370.2124689840584,0.5345236370935933,simple loans,12,1.1675875204285713,6832,10028.448544371407,0,0.22039097045948133,0.14361264,0.24
name128,54,ausbildung,0,1,MediumSkilled,Teacher,2423.0,3554.7618252122998,-1131.7618252122993,0.4670911371078412,1948.1230579277085,0.5950033473296616,mortgages,24,1.2711039550722276,11642,16628.89121263858,1,0.39115991042023374,0.41367856,0.61
name129,37,high school or lower,2,1,Unemployed_LowSkilled,Agriculture,600.0,710.7755131077841,-110.77551310778416,0.1846258551796402,230.53756330462843,0.5509824921307225,auto loans,36,0.5688551273540209,11001,12982.592498649115,1,0.8416303805030536,0.853205,0.89
name130,57,ausbildung,1,0,Unemployed_MediumSkilled,Nursing,2000.0,1626.8209492867811,373.1790507132189,0.0,1492.3354110828302,0.4019674428397091,auto loans,48,0.5595781801848057,47579,50081.75564425279,1,0.3578644123468504,0.48444045,0.73
name131,50,high school or lower,1,0,LowSkilled,Cleaning Services,2082.0,1223.0556509995172,858.9443490004828,0.0,1920.0027474777316,0.3398603453318838,auto loans,36,0.5096341971552587,10171,15098.579939107096,1,0.34896778943238604,0.2911025,0.74
name132,37,post graduate degree,0,1,HighSkilled,Doctor,4653.0,4085.9602191772624,567.0397808227376,0.0,995.1169549048028,0.8047224148152627,auto loans,48,0.0920002523279744,69068,69102.06089806496,0,0.17758579246522094,0.29379553,0.14
name133,44,bachelor degree,0,0,HighSkilled,Engineering,6153.0,3363.580913242548,2789.419086757452,0.0,2128.0227789579344,0.5819392584297676,auto loans,24,0.0,43247,67785.0252446638,0,0.07234758583353343,0.051401056,0.04
name134,36,ausbildung,0,1,MediumSkilled,Teacher,2228.0,2461.880032982617,-233.8800329826172,0.1049730848216414,808.6768912580704,0.4387197745397062,simple loans,24,0.4679339875407036,36667,42034.99096794434,0,0.25255741175187785,0.2311591,0.21
name135,31,ausbildung,1,2,MediumSkilled,Electrician,1753.0,1790.3747954408288,-37.37479544082885,0.0213204765777688,366.2927319081145,0.978085625446584,auto loans,60,0.2302724057894714,13359,18805.46957901832,0,0.640529727989454,0.73840314,0.61
name136,50,ausbildung,1,0,MediumSkilled,Electrician,3640.0,2484.7959512622137,1155.2040487377865,0.0,3208.8487461004347,0.7618927470945546,mortgages,24,0.5641881036710573,16103,23359.04316576068,0,0.447427111580793,0.37603113,0.16
name137,51,ausbildung,0,0,MediumSkilled,Teacher,4122.0,3774.685597118557,347.3144028814432,0.0,3928.226552581696,0.9063536911205204,auto loans,60,0.8687317199660972,43390,49891.37139258644,0,0.3721530761843715,0.4267427,0.46
name138,55,ausbildung,0,1,MediumSkilled,Electrician,3672.0,2659.8276389447788,1012.1723610552212,0.0,2640.1308331595355,0.412989522522534,auto loans,24,0.4433438104859243,0,9419.143920116883,0,0.1231513944784153,0.08021481,0.09
name139,32,high school or lower,0,0,LowSkilled,Manufacturing,911.0,607.7527030552544,303.2472969447456,0.0,795.23078826871,0.3259328209464713,auto loans,60,0.5400477402019367,5719,8094.229144288322,1,0.2044118034391938,0.19811274,0.23
name140,52,post graduate degree,0,0,HighSkilled,Finance,11499.0,4278.2089191717305,7220.791080828269,0.0,6799.819561288267,0.8866392825438834,simple loans,48,0.0,39892,63986.39445111228,1,0.43086592520201134,0.36916876,0.74
name141,40,ausbildung,0,0,MediumSkilled,Teacher,2152.0,2675.985312674259,-523.9853126742591,0.2434875988263286,1343.5969807731906,0.7649669440856623,auto loans,60,0.8678356382190752,0,4114.558395618506,0,0.39370928880277467,0.37076095,0.19
name142,48,ausbildung,1,0,MediumSkilled,Teacher,1985.0,1595.0706897068058,389.9293102931943,0.0,1678.03342931307,0.6546028728082378,simple loans,24,0.6489189516472925,27680,28810.43429182707,0,0.4432829564712926,0.34287837,0.31
name143,59,bachelor degree,0,1,HighSkilled,Consultant,12006.0,11681.32956174785,324.6704382521493,0.0,3982.12276333518,0.3818019254839893,auto loans,36,0.3046353760688847,54497,72808.84914305064,0,0.08221025291361939,0.046547182,0.18
name144,35,bachelor degree,0,0,HighSkilled,Engineering,3706.0,1858.9772181226997,1847.0227818773003,0.0,2454.844162259433,0.8892262359593316,mortgages,48,0.1640100864495771,36526,48798.98287615043,0,0.12026990051211613,0.084714755,0.06
name145,57,bachelor degree,0,0,HighSkilled,Doctor,8133.0,10542.936213850617,-2409.936213850615,0.2963157769397043,6663.006215292084,0.8562370403794123,auto loans,36,1.1155714286416696,0,17082.703789057698,0,0.2004331350371983,0.14974588,0.11
name146,31,bachelor degree,1,0,HighSkilled,Consultant,3209.0,1718.3408137366064,1490.6591862633936,0.0,1966.260683035485,0.7558039264533682,auto loans,60,0.1482086309666847,67184,77417.44542010341,0,0.22775373546485933,0.16564524,0.04
name147,42,high school or lower,0,0,Unemployed_LowSkilled,Transportation,750.0,497.4080742704343,252.59192572956567,0.0,610.9688423957039,0.9046804059276442,mortgages,24,0.4778358888881842,22105,20146.05506196824,1,0.6636666742940077,0.6108862,0.49
name148,49,high school or lower,0,0,LowSkilled,Agriculture,2266.0,1779.731473456695,486.2685265433049,0.0,654.1750677133892,0.3482177310805379,auto loans,24,0.0740982088129233,11569,19266.42968270617,0,0.1180750014497921,0.10198191,0.2
name149,31,high school or lower,0,0,LowSkilled,Manufacturing,1326.0,1033.003394465475,292.9966055345253,0.0,603.609989104794,0.3319513540765689,mortgages,36,0.2342484038991467,0,2255.8411762277524,0,0.22940200764704416,0.19285898,0.11
name150,36,high school or lower,0,0,LowSkilled,Construction,1493.0,812.7552848359934,680.2447151640066,0.0,516.212976150184,0.805367051422124,auto loans,24,0.0,14250,15281.599276700896,0,0.260752876686702,0.18264437,0.23
name151,30,bachelor degree,0,0,HighSkilled,Finance,3577.0,3485.561410913136,91.43858908686434,0.0,2125.842689471393,0.2626258427714545,auto loans,36,0.5687459044966532,16114,24443.641024805707,0,0.07646328228969311,0.06844162,0.1
name152,55,bachelor degree,0,1,HighSkilled,Finance,8596.0,5491.305919221489,3104.6940807785118,0.0,7617.805218652036,0.3630768672029078,simple loans,12,0.5250245623398703,15879,38587.161922817264,0,0.11889509261463169,0.1185742,0.27
name153,38,ausbildung,0,0,MediumSkilled,Electrician,2356.0,1199.302319722921,1156.697680277079,0.0,1315.0088056090842,0.959992179241483,auto loans,48,0.0671948749286949,37304,39128.03581038895,1,0.34473562756600945,0.5844896,0.8
name154,54,ausbildung,3,0,Unemployed_MediumSkilled,Nursing,1750.0,2010.6767154836143,-260.67671548361454,0.148958123133494,1372.4703658161168,0.5399701200543343,auto loans,24,0.9332269035998464,38816,38301.01414336625,1,0.8842815724148546,0.81590015,0.83
name155,53,ausbildung,0,0,MediumSkilled,Teacher,3323.0,2531.947758509869,791.0522414901311,0.0,1977.1093086440824,0.7662942701875648,mortgages,36,0.3569235832542736,30413,30972.984266136395,0,0.2921508752577483,0.248809,0.07
name156,38,post graduate degree,0,0,HighSkilled,Consultant,4063.0,3604.584355861202,458.4156441387981,0.0,3880.48009071245,0.9993426570707564,mortgages,60,0.8422506636902909,55924,79923.46544415894,1,0.16861153704806103,0.21508166,0.67
name157,53,high school or lower,0,0,LowSkilled,Construction,1202.0,1593.510668538997,-391.5106685389969,0.3257160303984999,600.1908423200013,0.3408403530142994,auto loans,12,0.8250428542920117,6715,6945.860151325094,1,0.13979194550522978,0.14123473,0.74
name158,35,post graduate degree,1,0,HighSkilled,Research,3628.0,1332.6342440559454,2295.3657559440544,0.0,2068.043835095485,0.5998408013330564,simple loans,48,0.0,62990,86555.89178788674,0,0.5578478591177304,0.5447798,0.13
name159,39,post graduate degree,1,1,HighSkilled,Engineering,5449.0,4158.759589784873,1290.2404102151268,0.0,4993.13722976349,0.6652449977889682,mortgages,36,0.6795552981369725,26039,37210.34724012134,1,0.28587084188622847,0.42848614,0.76
name160,49,bachelor degree,0,0,HighSkilled,Finance,8192.0,6192.252748942608,1999.747251057392,0.0,6506.586732274696,0.4471317150368566,mortgages,60,0.5501513038595343,39739,55879.11173320739,0,0.13029220539535089,0.11672601,0.24
name161,34,bachelor degree,0,0,HighSkilled,Engineering,2760.0,2030.9676686195648,729.0323313804352,0.0,659.9315935519686,0.3675488414224465,auto loans,12,0.0,70802,77500.41191569997,0,0.04501933724879948,0.031104151,0.03
name162,36,high school or lower,0,2,Unemployed_LowSkilled,Agriculture,600.0,514.0409554107008,85.9590445892992,0.0,253.01431775444448,0.8242672362639428,auto loans,48,0.2784254552752421,13856,13212.053762451433,1,0.5140833655768207,0.6441539,0.72
name163,51,bachelor degree,0,1,HighSkilled,Engineering,9014.0,8338.403894314855,675.5961056851447,0.0,8425.524559788995,0.6957223679086306,mortgages,12,0.8597657481810351,25742,48998.085176057495,0,0.1266241493450817,0.11846243,0.08
name164,44,post graduate degree,0,1,HighSkilled,Consultant,6080.0,6946.493963208736,-866.4939632087362,0.1425154544751211,5884.009008165958,0.6646469113240011,auto loans,24,1.110280093976101,18329,36343.32106471764,0,0.15697089547072518,0.09911244,0.21
name165,30,high school or lower,1,1,LowSkilled,Construction,850.0,733.1578225372239,116.84217746277614,0.0,567.0078288930393,0.3436711606779055,mortgages,36,0.5296066487414861,14891,13962.936868080536,0,0.2774776127812535,0.3245684,0.36
name166,44,bachelor degree,0,1,HighSkilled,Consultant,6335.0,3367.322591752734,2967.677408247266,0.0,3998.3473835641385,0.8500930788831031,auto loans,24,0.1626945501684092,39791,67353.26300170169,0,0.1378566209255362,0.07324788,0.08
name167,48,ausbildung,1,1,MediumSkilled,Teacher,3322.0,2161.90623666788,1160.09376333212,0.0,1794.033528024306,0.3361850615742015,auto loans,12,0.1908307539711577,37615,48232.60212533069,0,0.3551872468413281,0.29731888,0.15
name168,59,post graduate degree,0,0,Unemployed_HighSkilled,Research,4500.0,5419.375342709785,-919.3753427097854,0.2043056317132856,2134.390871952639,0.834823891605575,mortgages,24,0.6786147143694277,19174,25337.58766723272,0,0.4764618549232375,0.26499054,0.13
name169,45,ausbildung,0,2,MediumSkilled,IT Support,2703.0,2266.740588748417,436.2594112515831,0.0,1253.1680927012603,0.3510733962606692,auto loans,36,0.3022229676099435,18556,24884.120761725637,0,0.11752823967903338,0.08388914,0.12
name170,47,high school or lower,1,0,LowSkilled,Manufacturing,1772.0,1523.6921982230022,248.30780177699785,0.0,1656.8122216598322,0.4404963159985168,auto loans,48,0.7948670541099516,0,2909.5888654442865,0,0.4156577428149885,0.35037756,0.17
name171,32,ausbildung,0,1,MediumSkilled,Nursing,2141.0,2083.9134972714164,57.08650272858358,0.0,1015.5541580980918,0.5867819894707096,auto loans,36,0.4476728890095788,26321,34593.92812451472,0,0.426566330750567,0.4197026,0.18
name172,35,high school or lower,2,1,LowSkilled,Transportation,733.0,819.8164400977946,-86.81644009779461,0.1184398909928985,609.4332179448375,0.5082711611753679,auto loans,36,0.949863107834423,0,999.2763203160592,0,0.8020053150585409,0.6778676,0.29
name173,45,high school or lower,1,0,LowSkilled,Agriculture,1602.0,1067.1310198613353,534.8689801386647,0.0,584.0044896553974,0.918991616694377,mortgages,24,0.0306713542551389,0,3598.2684442032287,1,0.5491569384995489,0.6312248,0.73
name174,42,post graduate degree,1,0,HighSkilled,Finance,5353.0,3442.616386679608,1910.383613320392,0.0,2785.2193532802544,0.6190083378338986,auto loans,48,0.1634290565962754,50406,65964.2258547022,0,0.38772162423317796,0.3239162,0.12
name175,49,high school or lower,3,0,LowSkilled,Manufacturing,2295.0,1901.5764615272176,393.4235384727822,0.0,2083.0216234409763,0.237926033694131,mortgages,24,0.7362083158902807,20637,24153.56349755557,0,0.7859247908619555,0.48117295,0.17
name176,35,bachelor degree,1,0,HighSkilled,Finance,3723.0,2837.433975218621,885.5660247813789,0.0,1569.3789513020852,0.8505184823697541,auto loans,12,0.1836725561430852,20467,30440.113986539243,0,0.43046566616952725,0.4212823,0.11
name177,37,high school or lower,0,1,LowSkilled,Agriculture,1125.0,831.02180915503,293.97819084497,0.0,482.88808142940616,0.6709877327948148,auto loans,36,0.167919902741721,0,1883.997096397001,1,0.24716460351245162,0.26212445,0.69
name178,55,ausbildung,0,0,MediumSkilled,Electrician,3439.0,3605.8836908124654,-166.88369081246535,0.0485268074476491,1491.156708523528,0.7638214426466441,mortgages,12,0.4821286418540254,30669,39931.4985287428,0,0.2246949921062274,0.18430546,0.11
name179,35,ausbildung,2,1,MediumSkilled,Electrician,1741.0,1481.5611592407,259.4388407593001,0.0,971.169339843888,0.2855609700490604,mortgages,24,0.4088055709848293,0,4066.990465392085,1,0.4785886064911537,0.650399,0.73
name180,55,high school or lower,0,0,LowSkilled,Agriculture,1363.0,2288.2316610000425,-925.2316610000424,0.678820000733707,671.3855621905872,0.346079783915967,auto loans,48,1.1713992833386866,0,1745.1691417521813,0,0.2731810697946507,0.22581683,0.26
name181,57,ausbildung,1,1,MediumSkilled,Teacher,4485.0,3070.122559281254,1414.877440718746,0.0,1058.6734993481648,0.8101665026864968,auto loans,36,0.0,41172,54533.06810856081,0,0.5725707007126399,0.6438222,0.14
name182,40,high school or lower,0,0,LowSkilled,Cleaning Services,1137.0,1516.4711056678475,-379.4711056678477,0.3337476742901035,749.545375723773,0.4254206232528497,mortgages,24,0.992978435700634,23963,21686.174046051587,1,0.3473199724187972,0.3898913,0.41
name183,54,high school or lower,0,1,LowSkilled,Agriculture,1884.0,1687.4286940490554,196.57130595094463,0.0,1428.963159038493,0.527161993127718,auto loans,24,0.6541358031250255,0,2992.2980085050635,0,0.15417083154201872,0.20409243,0.14
name184,45,ausbildung,0,2,MediumSkilled,Teacher,2690.0,3094.1518130966856,-404.1518130966856,0.1502423097013701,756.6775831272389,0.944377767963454,mortgages,48,0.4315350915330574,0,5487.0289671021,1,0.490260219948179,0.7136871,0.78
name185,30,high school or lower,0,0,Unemployed_LowSkilled,Manufacturing,500.0,337.3509524114229,162.6490475885771,0.0,140.38511714889086,0.6914912784370573,auto loans,60,0.0,10251,10781.796087506817,0,0.5641480752995015,0.6288566,0.47
name186,52,high school or lower,0,0,LowSkilled,Agriculture,1476.0,1413.5363799047054,62.46362009529457,0.0,1067.200210192679,0.821609327320836,auto loans,36,0.6807158469494474,6786,9716.767598576484,1,0.22777975956671134,0.24944097,0.38
name187,36,high school or lower,0,0,LowSkilled,Agriculture,1489.0,810.6817266857397,678.3182733142603,0.0,464.4889038003218,0.374389383194756,mortgages,12,0.0,10524,13140.509316042111,0,0.15270505257847117,0.113449015,0.15
